"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2023,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",414
2023,4,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",105
2023,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",45
2023,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",230
2023,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",175
2023,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",283
2023,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",550
2023,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",429
2023,4,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",275
2023,4,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",112
2023,4,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",236
2023,4,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",898
2023,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",589
2023,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",457
2023,4,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",170
2023,4,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",769
2023,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",231
2023,4,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",786
2023,4,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",253
2023,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",156
2023,4,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",113
2023,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",120
2023,4,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",8
2023,4,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",670
2023,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",634
2023,4,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",635
2023,4,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",390
2023,4,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",55
2023,4,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",444
2023,4,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",217
2023,4,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",470
2023,4,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",360
2023,4,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",713
2023,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",324
2023,4,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",90
2023,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",468
2023,4,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",54
2023,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",434
2023,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",61
2023,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",345
2023,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1396
2023,4,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",591
2023,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",288
2023,4,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",445
2023,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",831
2023,4,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",585
2023,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",288
2023,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",180
2023,4,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",625
2023,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",324
2023,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",744
2023,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",479
2023,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",661
2023,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",748
2023,4,99,"No consta",99,"No consta","Dones","Atur Registrat",22
2023,4,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",454
2023,4,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",124
2023,4,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",135
2023,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",189
2023,4,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",182
2023,4,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",322
2023,4,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",203
2023,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",202
2023,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",352
2023,4,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",243
2023,4,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",302
2023,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",13
2023,4,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",287
2023,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",77
2023,4,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",123
2023,4,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",145
2023,4,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",169
2023,4,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",305
2023,4,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",301
2023,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",167
2023,4,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",34
2023,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",10
2023,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",67
2023,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",40
2023,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",88
2023,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",146
2023,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",170
2023,4,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",119
2023,4,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",51
2023,4,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",91
2023,4,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",326
2023,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",224
2023,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",173
2023,4,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",64
2023,4,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",251
2023,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",78
2023,4,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",268
2023,4,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",85
2023,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",52
2023,4,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",38
2023,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",40
2023,4,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",3
2023,4,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",228
2023,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",215
2023,4,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",210
2023,4,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",132
2023,4,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",19
2023,4,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",166
2023,4,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",81
2023,4,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",176
2023,4,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",135
2023,4,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",236
2023,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",99
2023,4,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",27
2023,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",140
2023,4,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",16
2023,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",130
2023,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",22
2023,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",124
2023,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",504
2023,4,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",230
2023,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",112
2023,4,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",170
2023,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",289
2023,4,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",185
2023,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",81
2023,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",49
2023,4,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",172
2023,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",94
2023,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",217
2023,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",145
2023,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",211
2023,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",241
2023,4,99,"No consta",99,"No consta","Dones","Demanda No Aturats",6
2023,4,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",1523
2023,4,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",445
2023,4,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",408
2023,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",562
2023,4,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",482
2023,4,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",749
2023,4,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",531
2023,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",541
2023,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",797
2023,4,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",599
2023,4,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",864
2023,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",46
2023,4,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",664
2023,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",218
2023,4,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",273
2023,4,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",321
2023,4,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",328
2023,4,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",640
2023,4,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",638
2023,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",324
2023,4,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",73
2023,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",41
2023,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",178
2023,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",158
2023,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",233
2023,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",406
2023,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",351
2023,4,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",233
2023,4,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",95
2023,4,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",198
2023,4,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",700
2023,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",484
2023,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",369
2023,4,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",142
2023,4,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",597
2023,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",188
2023,4,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",640
2023,4,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",218
2023,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",136
2023,4,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",99
2023,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",105
2023,4,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",7
2023,4,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",527
2023,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",484
2023,4,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",476
2023,4,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",301
2023,4,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",42
2023,4,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",340
2023,4,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",166
2023,4,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",360
2023,4,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",276
2023,4,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",535
2023,4,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",248
2023,4,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",69
2023,4,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",359
2023,4,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",42
2023,4,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",333
2023,4,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",42
2023,4,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",239
2023,4,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",966
2023,4,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",455
2023,4,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",222
2023,4,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",343
2023,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",655
2023,4,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",451
2023,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",223
2023,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",155
2023,4,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",530
2023,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",279
2023,4,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",635
2023,4,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",368
2023,4,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",490
2023,4,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",553
2023,4,99,"No consta",99,"No consta","Homes","Atur Registrat",22
2023,4,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",531
2023,4,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",191
2023,4,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",141
2023,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",192
2023,4,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",152
2023,4,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",258
2023,4,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",156
2023,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",182
2023,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",290
2023,4,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",219
2023,4,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",304
2023,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",20
2023,4,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",323
2023,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",79
2023,4,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",92
2023,4,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",108
2023,4,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",132
2023,4,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",232
2023,4,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",232
2023,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",130
2023,4,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",23
2023,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",13
2023,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",56
2023,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",50
2023,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",72
2023,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",110
2023,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",112
2023,4,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",83
2023,4,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",33
2023,4,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",75
2023,4,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",271
2023,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",178
2023,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",138
2023,4,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",54
2023,4,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",212
2023,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",61
2023,4,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",209
2023,4,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",78
2023,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",50
2023,4,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",36
2023,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",39
2023,4,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",3
2023,4,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",198
2023,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",196
2023,4,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",194
2023,4,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",122
2023,4,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",17
2023,4,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",127
2023,4,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",62
2023,4,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",134
2023,4,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",103
2023,4,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",218
2023,4,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",82
2023,4,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",23
2023,4,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",118
2023,4,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",14
2023,4,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",109
2023,4,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",21
2023,4,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",118
2023,4,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",477
2023,4,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",182
2023,4,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",89
2023,4,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",136
2023,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",240
